Unnamed: 0,City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI_PM2.5,AQI_PM10,AQI_O3,AQI_CO,AQI_SO2,AQI_NO2,Air_Quality,Air_Quality_Category
3740,Paris,France,2023-09-05,142.81,146.58,72.88,18.97,1.27,61.98,-7.32,43.67,7.59,196.0810326659642,96.32747474747477,,14.431818181818182,27.1,71.11130434782609,196.0810326659642,Unhealthy
5400,Mumbai,India,2023-09-19,102.3,24.04,64.59,5.6,0.32,198.01,23.09,73.97,13.53,175.16438356164383,22.25925925925926,,3.636363636363636,8.0,62.28065217391305,175.16438356164383,Unhealthy
8354,Mumbai,India,2023-07-07,68.66,82.84,96.87,40.11,3.35,94.33,30.73,27.46,13.49,157.7949420442571,64.77939393939394,,38.06818181818182,56.16384615384615,96.6658695652174,157.7949420442571,Unhealthy
4529,Cairo,Egypt,2023-10-07,134.67,150.63,23.57,7.38,0.43,93.87,-2.96,45.88,13.82,191.87808219178083,98.3320202020202,,4.886363636363636,10.542857142857144,22.235849056603776,191.87808219178083,Unhealthy
915,Johannesburg,South Africa,2023-02-27,113.0,52.44,80.58,33.71,2.74,113.68,10.85,79.62,14.21,180.6891464699684,48.55555555555556,,31.13636363636364,48.15714285714286,79.31347826086957,180.6891464699684,Unhealthy
8593,London,UK,2023-08-18,93.43,119.09,17.12,48.64,2.59,68.76,-8.34,22.65,8.39,170.5845100105374,82.72131313131314,,29.43181818181818,66.88102564102564,16.150943396226417,170.5845100105374,Unhealthy
1666,Mumbai,India,2023-10-12,57.79,177.85,33.44,43.52,0.55,91.37,13.89,73.56,8.52,152.18240252897786,112.30959595959597,,6.25,60.44820512820513,31.547169811320757,152.18240252897786,Unhealthy
3024,Berlin,Germany,2023-06-28,90.32,74.84,85.29,26.63,1.35,62.3,28.01,59.84,17.07,168.97871443624868,60.81979797979798,,15.340909090909092,38.04285714285714,84.33065217391305,168.97871443624868,Unhealthy
2569,Bangkok,Thailand,2023-06-17,123.86,83.43,95.63,1.33,0.83,103.91,15.86,71.51,12.7,186.2965226554268,65.07141414141415,,9.431818181818182,1.9,95.345,186.2965226554268,Unhealthy
6306,Paris,France,2023-07-28,105.27,188.63,25.95,5.84,5.27,112.86,5.46,52.15,5.07,176.69789251844043,117.64515151515153,,58.7,8.342857142857143,24.4811320754717,176.69789251844043,Unhealthy
2654,Berlin,Germany,2023-03-10,84.41,25.24,23.48,7.01,0.47,21.7,-3.39,88.24,13.03,165.92718651211803,23.37037037037037,,5.340909090909091,10.014285714285714,22.150943396226417,165.92718651211803,Unhealthy
8001,Beijing,China,2023-03-09,75.39,15.92,22.25,42.8,3.84,81.03,31.78,13.24,1.91,161.26986301369865,14.74074074074074,,43.63636363636363,59.54358974358974,20.99056603773585,161.26986301369865,Unhealthy
5197,Beijing,China,2023-03-10,132.79,137.85,70.28,30.58,5.39,184.43,32.95,88.48,4.85,190.9073761854584,92.00656565656566,,59.9,43.68571428571428,68.34173913043479,190.9073761854584,Unhealthy
125,Berlin,Germany,2023-09-09,122.71,110.47,78.72,45.35,2.38,89.7,30.95,30.06,10.06,185.7027397260274,78.45484848484848,,27.045454545454543,62.7474358974359,77.33217391304348,185.7027397260274,Unhealthy
3552,Toronto,Canada,2023-02-18,75.7,37.03,68.14,40.83,1.94,51.66,14.41,41.65,3.04,161.4299262381454,34.28703703703704,,22.045454545454543,57.068461538461534,66.06217391304348,161.4299262381454,Unhealthy
1608,Dubai,UAE,2023-02-27,144.03,162.57,31.55,38.2,5.31,158.08,23.66,11.02,16.52,196.7109589041096,104.74676767676767,,59.1,53.764102564102565,29.764150943396228,196.7109589041096,Unhealthy
6312,Johannesburg,South Africa,2023-03-09,78.44,32.68,44.71,42.95,4.04,76.94,9.17,62.61,14.39,162.84467860906216,30.25925925925926,,45.90909090909091,59.73205128205129,42.17924528301887,162.84467860906216,Unhealthy
4971,Dubai,UAE,2023-10-02,81.66,13.8,29.15,14.74,6.07,124.21,27.55,82.72,4.35,164.5072708113804,12.77777777777778,,66.7,21.057142857142857,27.5,164.5072708113804,Unhealthy
3346,New York,USA,2023-11-03,140.47,49.38,39.79,18.69,2.87,44.44,-1.16,82.6,5.75,194.872813487882,45.72222222222222,,32.61363636363637,26.700000000000003,37.5377358490566,194.872813487882,Unhealthy
6213,Beijing,China,2023-07-18,69.68,78.68,44.83,16.31,0.55,177.91,27.31,50.14,5.49,158.32160168598526,62.72040404040405,,6.25,23.3,42.29245283018868,158.32160168598526,Unhealthy
1872,Sydney,Australia,2023-11-07,117.72,17.39,64.4,28.12,2.42,29.99,11.19,36.89,16.76,183.12623814541624,16.10185185185185,,27.5,40.17142857142857,62.07826086956523,183.12623814541624,Unhealthy
3162,London,UK,2023-07-27,74.12,165.06,67.31,4.35,9.75,160.82,-5.04,62.47,13.01,160.61412012644888,105.97919191919192,,105.22413793103448,6.2142857142857135,65.17804347826088,160.61412012644888,Unhealthy
963,Mumbai,India,2023-05-23,144.17,47.27,27.08,39.2,4.36,114.13,-7.54,35.71,7.1,196.78324552160169,43.76851851851852,,49.54545454545455,55.02051282051282,25.547169811320757,196.78324552160169,Unhealthy
9057,Bangkok,Thailand,2023-05-01,145.88,105.56,41.73,30.82,5.93,41.76,17.27,87.78,3.63,197.66617492096944,76.02464646464647,,65.3,44.02857142857143,39.36792452830189,197.66617492096944,Unhealthy
871,Sydney,Australia,2023-01-09,141.45,60.73,18.68,17.82,3.17,16.53,20.05,20.86,7.32,195.37881981032663,53.836060606060606,,36.02272727272727,25.45714285714286,17.62264150943396,195.37881981032663,Unhealthy
2872,Rio de Janeiro,Brazil,2023-02-08,99.71,133.53,6.62,44.57,6.77,30.89,21.84,73.98,12.92,173.82708113804003,89.86838383838383,,73.69999999999999,61.767435897435895,6.245283018867925,173.82708113804003,Unhealthy
2083,Istanbul,Turkey,2023-07-17,69.34,68.54,71.54,6.63,1.15,110.92,6.59,95.93,1.03,158.14604847207588,57.701616161616165,,13.068181818181817,9.471428571428572,69.68391304347827,158.14604847207588,Unhealthy
4834,Istanbul,Turkey,2023-12-15,86.9,42.81,62.04,14.39,8.27,30.53,16.1,74.93,7.04,167.21285563751317,39.63888888888889,,88.69999999999999,20.557142857142857,59.56434782608696,167.21285563751317,Unhealthy
3283,Rio de Janeiro,Brazil,2023-07-20,135.36,65.7,10.78,22.92,0.57,134.53,25.21,67.18,12.25,192.23435194942044,56.2959595959596,,6.477272727272727,32.74285714285715,10.169811320754716,192.23435194942044,Unhealthy
3981,Rio de Janeiro,Brazil,2023-06-28,79.76,53.93,49.41,7.52,7.16,85.64,33.71,60.64,2.72,163.52623814541624,49.93518518518518,,77.6,10.742857142857142,46.61320754716981,163.52623814541624,Unhealthy
9708,Bangkok,Thailand,2023-11-16,122.2,132.63,81.43,41.22,1.17,87.13,26.05,63.5,19.39,185.43940990516333,89.4229292929293,,13.295454545454543,57.558461538461536,80.21891304347827,185.43940990516333,Unhealthy
9175,Berlin,Germany,2023-06-01,97.82,131.35,9.12,8.84,3.69,35.16,-5.53,26.2,0.76,172.85121180189674,88.78939393939393,,41.93181818181818,12.628571428571428,8.60377358490566,172.85121180189674,Unhealthy
2631,Dubai,UAE,2023-12-18,136.62,188.66,22.17,18.47,9.13,91.71,33.5,41.39,14.62,192.8849315068493,117.66,,97.3,26.38571428571429,20.915094339622645,192.8849315068493,Unhealthy
1165,Rio de Janeiro,Brazil,2023-08-23,61.63,79.95,95.1,16.66,9.87,69.75,-4.73,55.99,4.44,154.1651211801897,63.3489898989899,,107.25172413793102,23.8,94.7804347826087,154.1651211801897,Unhealthy
290,Istanbul,Turkey,2023-07-13,71.19,81.69,10.1,2.75,6.83,67.55,1.62,94.26,18.83,159.10126448893573,64.21020202020202,,74.3,3.928571428571429,9.528301886792452,159.10126448893573,Unhealthy
7207,Beijing,China,2023-11-05,106.12,199.11,53.41,13.94,6.47,185.16,39.81,64.55,2.73,177.1367755532139,122.83222222222224,,70.69999999999999,19.914285714285715,,177.1367755532139,Unhealthy
3710,Rio de Janeiro,Brazil,2023-07-20,127.78,173.05,17.34,7.03,4.01,160.45,30.14,83.44,15.46,188.32054794520548,109.9338383838384,,45.56818181818181,10.042857142857144,16.358490566037737,188.32054794520548,Unhealthy
6602,New York,USA,2023-09-27,147.39,194.99,98.43,17.16,1.58,94.37,19.79,54.56,10.79,198.4458377239199,120.7930303030303,,17.954545454545453,24.51428571428572,98.32760869565216,198.4458377239199,Unhealthy
1249,Sydney,Australia,2023-05-22,60.81,76.2,82.46,31.36,9.52,124.92,-4.46,59.9,15.97,153.74172813487883,61.4929292929293,,101.33793103448276,44.8,81.31608695652173,153.74172813487883,Unhealthy
5942,Madrid,Spain,2023-04-06,67.16,49.35,64.19,12.89,1.09,173.74,2.21,85.59,7.39,157.0204425711275,45.69444444444444,,12.386363636363637,18.414285714285715,61.8545652173913,157.0204425711275,Unhealthy
6473,Seoul,South Korea,2023-11-01,113.39,102.03,18.38,3.13,6.35,52.54,-0.31,37.39,18.36,180.8905163329821,74.27747474747474,,69.5,4.471428571428572,17.339622641509433,180.8905163329821,Unhealthy
5844,Berlin,Germany,2023-11-01,89.56,170.27,91.01,1.65,5.43,33.25,3.54,65.91,6.76,168.586301369863,108.5578787878788,,60.3,2.357142857142857,90.42369565217392,168.586301369863,Unhealthy
7694,Toronto,Canada,2023-06-11,101.49,85.68,86.71,31.48,3.07,77.73,8.94,20.52,16.21,174.74615384615385,66.18505050505051,,34.88636363636363,44.971428571428575,85.84326086956521,174.74615384615385,Unhealthy
991,Rio de Janeiro,Brazil,2023-10-24,110.43,158.68,31.37,26.65,8.8,160.66,30.25,32.13,5.34,179.36217070600634,102.82141414141414,,94.0,38.07142857142857,29.59433962264151,179.36217070600634,Unhealthy
8794,Dubai,UAE,2023-05-09,61.63,11.86,88.18,28.35,4.75,70.88,1.36,50.95,6.94,154.1651211801897,10.98148148148148,,53.5,40.5,87.40913043478261,154.1651211801897,Unhealthy
7466,Toronto,Canada,2023-12-16,100.23,15.59,95.81,9.72,9.98,107.7,25.35,75.1,15.47,174.09557428872498,14.435185185185183,,109.11034482758622,13.885714285714286,95.5367391304348,174.09557428872498,Unhealthy
3641,Toronto,Canada,2023-07-20,91.07,44.4,90.89,13.04,3.83,191.06,35.44,86.69,12.38,169.36596417281348,41.11111111111111,,43.52272727272727,18.628571428571423,90.2958695652174,169.36596417281348,Unhealthy
9463,Mumbai,India,2023-08-15,106.87,111.08,38.75,5.14,1.03,198.76,19.44,12.38,3.76,177.5240252897787,78.75676767676768,,11.704545454545457,7.3428571428571425,36.5566037735849,177.5240252897787,Unhealthy
177,Dubai,UAE,2023-08-14,113.57,182.44,98.62,6.65,7.32,59.75,4.67,79.9,9.85,180.98345626975765,114.58141414141414,,79.2,9.5,98.53,180.98345626975765,Unhealthy
2771,Toronto,Canada,2023-06-08,71.68,157.59,11.97,4.09,3.47,158.42,-3.87,84.92,1.05,159.35426765015808,102.2819191919192,,39.43181818181818,5.842857142857143,11.29245283018868,159.35426765015808,Unhealthy
4510,Cairo,Egypt,2023-10-07,106.1,75.89,36.94,3.7,0.8,15.98,37.75,14.12,1.34,177.1264488935722,61.33949494949495,,9.090909090909092,5.285714285714287,34.84905660377358,177.1264488935722,Unhealthy
8014,Istanbul,Turkey,2023-11-13,141.09,20.63,98.07,40.92,5.33,133.01,26.23,27.51,14.41,195.1929399367756,19.10185185185185,,59.3,57.18153846153847,97.9441304347826,195.1929399367756,Unhealthy
3334,Bangkok,Thailand,2023-06-01,117.55,138.84,66.42,25.72,0.95,55.08,-0.14,72.79,2.37,183.03846153846155,92.49656565656564,,10.795454545454543,36.74285714285714,64.23,183.03846153846155,Unhealthy
4294,Istanbul,Turkey,2023-02-12,120.04,45.14,40.26,48.49,9.81,145.64,36.24,35.7,14.92,184.3241306638567,41.7962962962963,,106.23793103448276,66.6925641025641,37.9811320754717,184.3241306638567,Unhealthy
5887,Moscow,Russia,2023-11-25,106.5,189.85,90.73,10.29,5.89,39.66,5.86,23.72,13.38,177.33298208640673,118.24898989898988,,64.89999999999999,14.7,90.12543478260868,177.33298208640673,Unhealthy
195,Johannesburg,South Africa,2023-04-17,138.23,188.75,45.5,15.28,5.14,108.28,-6.11,35.35,12.9,193.7162276080084,117.70454545454544,,57.4,21.82857142857143,42.9245283018868,193.7162276080084,Unhealthy
6361,Toronto,Canada,2023-12-11,147.21,134.29,91.35,14.84,3.07,120.41,18.82,29.22,5.21,198.3528977871444,90.24454545454546,,34.88636363636363,21.2,90.78586956521738,198.3528977871444,Unhealthy
4461,London,UK,2023-12-09,87.03,194.22,15.97,11.3,9.24,126.41,24.43,26.22,17.36,167.2799789251844,120.4119191919192,,98.4,16.142857142857146,15.066037735849058,167.2799789251844,Unhealthy
8990,Paris,France,2023-06-26,102.76,168.98,46.67,48.31,9.56,36.42,-8.69,44.41,9.61,175.4018967334036,107.91939393939391,,102.01379310344828,66.46641025641026,44.028301886792455,175.4018967334036,Unhealthy
88,Paris,France,2023-08-12,115.9,192.59,40.41,39.68,4.11,88.56,9.39,54.5,9.92,182.18651211801895,119.60515151515152,,46.70454545454546,55.62358974358975,38.12264150943396,182.18651211801895,Unhealthy
9618,Mexico City,Mexico,2023-09-16,121.42,154.8,22.18,27.67,6.02,182.1,19.01,71.26,15.09,185.03667017913597,,,66.19999999999999,39.52857142857143,20.92452830188679,185.03667017913597,Unhealthy
8655,Tokyo,Japan,2023-09-27,91.17,38.44,69.8,39.81,1.52,63.39,13.55,15.99,7.09,169.41759747102213,35.59259259259259,,17.272727272727273,55.78692307692308,67.83043478260869,169.41759747102213,Unhealthy
4781,Berlin,Germany,2023-10-11,123.15,79.33,79.17,40.47,9.49,78.85,12.54,55.63,7.13,185.9299262381454,63.04212121212121,,,56.61615384615384,77.81152173913044,185.9299262381454,Unhealthy
4417,Moscow,Russia,2023-09-23,131.75,119.56,34.07,37.84,0.18,119.18,-4.1,35.91,5.04,190.37038988408847,82.9539393939394,,2.0454545454545454,53.31179487179487,32.14150943396226,190.37038988408847,Unhealthy
1043,Madrid,Spain,2023-07-02,93.84,46.2,66.07,35.18,7.26,102.05,27.57,68.82,18.48,170.79620653319284,42.77777777777778,,78.6,,63.85717391304347,170.79620653319284,Unhealthy
4917,Beijing,China,2023-03-04,114.42,55.37,26.31,26.59,9.62,91.94,27.87,47.33,15.63,181.42233930453108,51.18313131313131,,103.02758620689654,37.98571428571429,24.82075471698113,181.42233930453108,Unhealthy
1158,Moscow,Russia,2023-05-06,91.31,167.93,19.75,2.49,0.11,31.25,-7.5,39.74,10.87,169.48988408851423,107.39969696969698,,1.25,3.5571428571428574,18.632075471698112,169.48988408851423,Unhealthy
1892,Mumbai,India,2023-03-02,82.52,27.43,43.89,9.15,1.33,61.31,32.08,93.11,14.43,164.9513171759747,25.39814814814815,,15.113636363636363,13.071428571428571,41.405660377358494,164.9513171759747,Unhealthy
3376,Cairo,Egypt,2023-11-15,101.65,55.86,82.18,46.64,1.4,182.32,22.83,81.39,16.81,174.82876712328766,51.42565656565657,,15.909090909090908,64.36820512820513,81.01782608695653,174.82876712328766,Unhealthy
4848,Seoul,South Korea,2023-03-26,126.71,115.69,68.51,24.53,5.4,119.83,11.93,75.44,12.19,187.76807165437305,81.03848484848484,,60.0,35.042857142857144,66.45630434782609,187.76807165437305,Unhealthy
6820,London,UK,2023-08-18,138.97,13.04,59.62,32.08,4.43,75.84,38.01,51.32,17.69,194.0983140147524,12.074074074074073,,,45.82857142857143,56.98652173913043,194.0983140147524,Unhealthy
872,Bangkok,Thailand,2023-05-09,91.57,112.69,5.01,19.06,9.8,24.86,14.48,15.71,13.47,169.6241306638567,79.55363636363637,,106.0689655172414,27.228571428571428,4.726415094339623,169.6241306638567,Unhealthy
2915,Dubai,UAE,2023-01-23,103.87,173.88,36.61,1.35,5.96,177.91,22.32,68.69,15.33,175.9750263435195,110.34464646464646,,65.6,1.9285714285714288,34.5377358490566,175.9750263435195,Unhealthy
6654,London,UK,2023-05-18,67.8,98.93,36.96,16.47,1.78,85.61,31.94,26.1,3.79,157.3508956796628,72.74313131313131,,20.227272727272727,23.52857142857143,34.86792452830189,157.3508956796628,Unhealthy
2678,London,UK,2023-05-13,112.9,146.53,43.95,4.84,2.85,151.18,24.08,58.3,5.1,180.6375131717597,96.30272727272728,,32.38636363636363,6.914285714285715,41.4622641509434,180.6375131717597,Unhealthy
2167,New York,USA,2023-04-16,92.67,24.95,19.48,22.35,2.51,151.19,12.77,30.65,12.5,170.19209694415173,23.10185185185185,,28.52272727272727,31.92857142857143,18.37735849056604,170.19209694415173,Unhealthy
7480,Mexico City,Mexico,2023-03-23,64.25,46.73,52.62,20.14,7.02,76.36,34.11,31.45,12.26,155.51791359325605,43.26851851851852,,76.19999999999999,28.77142857142857,49.64150943396226,155.51791359325605,Unhealthy
7224,Paris,France,2023-03-03,62.54,41.98,27.67,3.6,2.01,106.7,35.29,48.97,14.48,154.6349841938883,38.87037037037037,,22.840909090909086,5.142857142857143,26.103773584905664,154.6349841938883,Unhealthy
744,Tokyo,Japan,2023-02-04,126.4,108.47,70.99,26.08,7.96,84.41,19.74,26.9,4.73,187.60800842992623,77.4649494949495,,85.6,37.25714285714285,69.09804347826086,187.60800842992623,Unhealthy
5268,Rio de Janeiro,Brazil,2023-09-08,80.54,109.05,25.62,40.85,0.22,61.05,-5.91,97.73,1.89,163.92897787144364,77.7520202020202,,2.5,57.09358974358975,24.16981132075472,163.92897787144364,Unhealthy
1063,Rio de Janeiro,Brazil,2023-02-22,91.76,143.92,50.24,17.1,3.08,185.82,37.2,35.47,2.95,169.72223393045311,95.01090909090908,,35.0,24.42857142857143,47.39622641509434,169.72223393045311,Unhealthy
4432,Dubai,UAE,2023-07-27,73.38,188.1,25.74,48.87,6.44,164.43,23.43,50.75,7.99,160.23203371970496,117.38282828282829,,70.4,67.17,24.28301886792453,160.23203371970496,Unhealthy
930,Berlin,Germany,2023-03-22,60.07,128.74,45.72,15.32,5.15,107.34,19.03,55.95,10.02,153.35964172813487,87.49757575757576,,57.5,21.88571428571429,43.13207547169812,153.35964172813487,Unhealthy
2970,Cairo,Egypt,2023-07-03,77.62,50.62,76.11,15.89,5.31,129.41,28.08,78.6,1.63,162.42128556375133,46.87037037037037,,59.1,22.700000000000003,74.55195652173913,162.42128556375133,Unhealthy
5626,Seoul,South Korea,2023-02-16,130.52,183.84,54.26,40.7,9.82,81.74,17.56,58.31,6.98,189.73530031612225,115.27434343434344,,106.40689655172416,56.90512820512821,51.27695652173913,189.73530031612225,Unhealthy
6004,Tokyo,Japan,2023-06-15,114.93,193.22,58.33,42.05,6.77,163.67,4.44,10.39,15.64,181.68566912539515,119.9169696969697,,73.69999999999999,58.60128205128205,55.612391304347824,181.68566912539515,Unhealthy
8714,Moscow,Russia,2023-11-20,112.48,98.12,71.91,9.94,7.67,65.92,-8.83,83.48,9.01,180.42065331928347,72.34222222222223,,82.7,14.2,70.07804347826087,180.42065331928347,Unhealthy
1854,Bangkok,Thailand,2023-07-15,57.81,12.56,26.85,32.12,0.72,63.28,31.23,10.33,8.19,152.1927291886196,11.62962962962963,,8.181818181818182,45.885714285714286,25.330188679245285,152.1927291886196,Unhealthy
405,London,UK,2023-02-22,144.47,59.22,77.94,32.81,6.73,64.49,15.4,51.2,16.57,196.9381454162276,53.08868686868687,,73.30000000000001,46.871428571428574,76.50130434782608,196.9381454162276,Unhealthy
5211,Mumbai,India,2023-05-03,118.55,66.14,77.34,32.93,9.6,106.12,8.38,98.85,7.29,183.55479452054797,56.51373737373737,,102.6896551724138,47.04285714285714,75.86217391304348,183.55479452054797,Unhealthy
2117,New York,USA,2023-04-13,145.88,146.52,77.86,49.95,9.06,16.67,18.94,67.76,7.64,197.66617492096944,96.29777777777778,,96.6,68.52692307692308,76.41608695652174,197.66617492096944,Unhealthy
3847,Rio de Janeiro,Brazil,2023-08-21,111.93,23.18,18.94,34.01,2.66,70.15,5.89,95.84,2.16,180.13667017913593,21.46296296296296,,30.227272727272727,48.58571428571428,17.867924528301888,180.13667017913593,Unhealthy
2385,London,UK,2023-01-11,116.67,198.17,83.49,44.73,6.6,171.04,28.65,35.1,17.2,182.5840885142255,122.36696969696968,,72.0,61.96846153846153,82.41326086956522,182.5840885142255,Unhealthy
9366,Sydney,Australia,2023-10-03,84.71,16.81,87.54,24.68,7.28,112.38,10.14,42.78,1.14,166.08208640674394,15.564814814814811,,78.80000000000001,35.25714285714286,86.72739130434783,166.08208640674394,Unhealthy
4519,Rio de Janeiro,Brazil,2023-05-12,72.4,129.28,75.8,1.54,3.02,53.67,23.28,33.37,18.42,159.72602739726028,87.76484848484849,,34.31818181818182,2.2,74.22173913043478,159.72602739726028,Unhealthy
5493,Cairo,Egypt,2023-02-25,64.65,112.96,67.31,37.96,0.56,26.63,6.8,48.72,18.98,155.72444678609062,79.68727272727273,,6.363636363636364,53.4625641025641,65.17804347826088,155.72444678609062,Unhealthy
4918,Istanbul,Turkey,2023-09-14,87.58,24.59,55.05,2.08,7.8,79.03,20.01,54.33,2.75,167.56396206533194,22.76851851851852,,84.0,2.9714285714285715,52.118478260869566,167.56396206533194,Unhealthy
8477,Paris,France,2023-05-15,70.66,34.57,63.52,45.12,4.56,189.39,34.45,56.12,18.42,158.82760800842993,32.00925925925926,,51.6,62.458461538461535,61.14086956521739,158.82760800842993,Unhealthy
9382,Mexico City,Mexico,2023-07-19,71.23,88.71,24.52,12.55,7.86,136.3,30.29,57.29,18.41,159.12191780821917,67.68474747474747,,84.6,17.92857142857143,23.132075471698112,159.12191780821917,Unhealthy
8208,Johannesburg,South Africa,2023-06-26,60.54,125.24,8.41,30.23,9.64,198.17,38.03,18.03,19.21,153.60231822971548,85.76525252525252,,103.36551724137932,43.18571428571429,7.933962264150944,153.60231822971548,Unhealthy
1472,New York,USA,2023-12-21,130.03,78.72,17.15,29.72,2.88,60.28,7.41,30.04,17.76,189.4822971548999,62.74020202020202,,32.72727272727273,42.457142857142856,16.179245283018865,189.4822971548999,Unhealthy
7830,Istanbul,Turkey,2023-03-19,72.83,182.4,91.88,42.0,1.67,176.49,4.87,67.38,7.67,159.94805057955742,114.56161616161616,,18.977272727272727,58.53846153846154,91.35043478260869,159.94805057955742,Unhealthy
7277,Istanbul,Turkey,2023-04-04,92.33,193.81,97.71,15.17,7.65,67.66,6.56,50.08,6.31,170.01654373024235,120.2089898989899,,82.5,21.67142857142857,97.56065217391304,170.01654373024235,Unhealthy
3977,Mexico City,Mexico,2023-06-18,63.33,13.3,55.08,43.37,8.9,62.53,-1.55,44.47,3.85,155.04288724973657,12.314814814814817,,95.0,60.25974358974359,52.15043478260869,155.04288724973657,Unhealthy
97,Seoul,South Korea,2023-08-06,63.6,63.1,29.12,7.0,2.99,199.32,-7.2,39.82,10.76,155.18229715489989,55.00909090909091,,33.97727272727273,10.0,27.471698113207548,155.18229715489989,Unhealthy
9690,Toronto,Canada,2023-10-13,109.42,146.12,16.95,48.69,1.45,144.87,17.86,27.8,14.94,178.84067439409904,96.09979797979798,,16.477272727272727,66.94384615384615,15.99056603773585,178.84067439409904,Unhealthy
7110,Rio de Janeiro,Brazil,2023-07-28,129.22,174.99,20.83,1.1,1.64,55.69,32.6,57.26,4.41,189.0640674394099,110.8940404040404,,18.636363636363637,1.5714285714285716,19.650943396226413,189.0640674394099,Unhealthy
2488,Istanbul,Turkey,2023-04-05,93.47,111.91,42.36,19.06,5.52,152.29,35.41,84.13,16.98,170.60516332982087,79.16757575757576,,61.2,27.228571428571428,39.9622641509434,170.60516332982087,Unhealthy
4350,Beijing,China,2023-05-11,82.03,148.08,94.4,12.99,7.61,81.89,-3.29,27.94,1.92,164.69831401475238,97.069898989899,,82.1,18.557142857142857,94.03478260869566,164.69831401475238,Unhealthy
7897,New York,USA,2023-07-21,128.38,156.86,39.92,34.19,0.17,199.42,15.5,74.65,13.33,188.63034773445733,101.92060606060606,,1.9318181818181817,48.84285714285714,37.66037735849057,188.63034773445733,Unhealthy
6489,Toronto,Canada,2023-10-01,65.61,81.89,66.1,7.99,5.63,164.02,26.06,74.96,2.81,156.22012644889358,64.30919191919192,,62.3,11.414285714285716,63.8891304347826,156.22012644889358,Unhealthy
2349,Rio de Janeiro,Brazil,2023-08-01,126.07,11.13,46.06,8.56,0.47,176.56,-0.17,18.46,16.2,187.4376185458377,10.305555555555555,,5.340909090909091,12.22857142857143,43.45283018867925,187.4376185458377,Unhealthy
8525,Berlin,Germany,2023-10-18,75.42,37.98,76.16,28.9,0.55,65.41,0.74,18.61,2.03,161.28535300316122,35.166666666666664,,6.25,41.285714285714285,74.60521739130435,161.28535300316122,Unhealthy
223,Moscow,Russia,2023-12-26,132.65,90.85,96.31,39.33,2.99,150.38,-7.38,60.54,17.06,190.8350895679663,68.7439393939394,,33.97727272727273,55.18384615384616,96.06934782608695,190.8350895679663,Unhealthy
5976,Dubai,UAE,2023-09-22,139.34,24.95,29.65,20.93,6.67,139.19,21.28,28.5,17.42,194.28935721812437,23.10185185185185,,72.7,29.9,27.971698113207545,194.28935721812437,Unhealthy
3261,Bangkok,Thailand,2023-06-09,118.16,64.68,38.61,34.5,2.15,14.4,31.18,96.6,19.68,183.35342465753425,55.79111111111112,,24.43181818181818,49.285714285714285,36.4245283018868,183.35342465753425,Unhealthy
9076,Paris,France,2023-09-15,85.62,55.87,71.13,49.86,2.4,40.59,10.94,73.46,1.0,166.55194942044258,51.43060606060606,,27.27272727272727,68.41384615384615,69.24717391304347,166.55194942044258,Unhealthy
3988,Mexico City,Mexico,2023-11-05,125.27,133.48,92.08,11.95,7.23,170.68,3.98,21.03,8.66,187.02455216016855,89.84363636363636,,78.30000000000001,17.07142857142857,91.56347826086956,187.02455216016855,Unhealthy
5854,Madrid,Spain,2023-07-02,140.76,75.91,6.54,8.63,7.55,46.14,-2.56,67.15,3.72,195.02255005268705,61.349393939393934,,81.5,12.32857142857143,6.169811320754717,195.02255005268705,Unhealthy
6697,Berlin,Germany,2023-10-06,99.04,199.14,92.52,3.14,8.21,147.82,26.48,66.37,3.65,173.48113804004214,122.8470707070707,,88.10000000000001,4.485714285714286,92.03217391304348,173.48113804004214,Unhealthy
1334,London,UK,2023-11-14,138.56,116.09,75.54,27.63,3.38,111.29,34.97,10.12,5.59,193.88661749209692,81.23646464646465,,38.40909090909091,39.47142857142857,73.94478260869566,193.88661749209692,Unhealthy
8837,Berlin,Germany,2023-05-20,101.65,29.9,77.75,36.25,3.97,63.67,13.09,29.6,14.86,174.82876712328766,27.685185185185183,,45.11363636363637,51.31410256410256,76.29891304347827,174.82876712328766,Unhealthy
3571,New York,USA,2023-09-11,147.73,141.37,97.61,22.95,3.27,35.51,35.48,27.1,9.09,198.6213909378293,93.74878787878788,,37.15909090909091,32.785714285714285,97.4541304347826,198.6213909378293,Unhealthy
4193,Mumbai,India,2023-05-14,92.29,199.4,22.57,31.37,8.01,184.12,26.25,68.15,5.49,169.9958904109589,122.97575757575758,,86.1,44.81428571428572,21.29245283018868,169.9958904109589,Unhealthy
544,Paris,France,2023-12-16,58.89,117.83,98.97,20.82,6.55,162.27,26.2,17.23,16.6,152.7503688092729,82.09767676767677,,71.5,29.742857142857144,98.90282608695652,152.7503688092729,Unhealthy
2227,Rio de Janeiro,Brazil,2023-04-13,89.11,112.14,57.46,21.43,7.4,146.0,0.55,51.54,15.65,168.35395152792412,79.28141414141415,,80.0,30.614285714285717,54.68565217391304,168.35395152792412,Unhealthy
6989,Los Angeles,USA,2023-07-08,69.76,74.75,22.89,41.01,8.22,52.72,-4.82,83.1,19.89,158.36290832455217,60.775252525252526,,88.2,57.29461538461538,21.59433962264151,158.36290832455217,Unhealthy
